,PLAYER_ID,RANK,PLAYER,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,EFF,AST_TOV,STL_TOV,YEAR,team_full_name,abbreviation,birthDate,career_AST,career_FG%,career_FG3%,career_FT%,career_G,career_PER,career_PTS,career_TRB,career_WS,career_eFG%,draft_year,height,name,position,weight,salary,season_end,season_start
14253,203079,85,Dion Waiters,80,2208,375,946,0.396,73,246,0.297,117,172,0.68,41,151,192,163,90,21,113,155,940,667,1.44,0.8,2014-15,Oklahoma City Thunder,OKC,"December 10, 1991",2.8,41.2,34.7,69.2,409.0,12.0,13.2,2.7,8.7,46.8,2012,6-4,Dion Waiters,Shooting Guard,215lb,4062000.0,2015.0,2014.0
14254,201586,88,Serge Ibaka,64,2116,374,786,0.476,77,205,0.376,92,110,0.836,135,364,499,55,30,155,97,194,917,1129,0.57,0.31,2014-15,Oklahoma City Thunder,OKC,"September 18, 1989",0.7,51.4,35.7,76.1,753.0,17.2,12.3,7.3,63.9,54.5,2008,6-10,Serge Ibaka,Power Forward and Center,235lb,12350000.0,2015.0,2014.0
14255,201627,115,Anthony Morrow,74,1806,285,615,0.463,141,325,0.434,79,89,0.888,40,155,195,60,54,11,38,135,790,732,1.58,1.42,2014-15,Oklahoma City Thunder,OKC,"September 27, 1985",0.9,44.7,41.7,88.0,564.0,13.2,9.4,2.2,23.2,53.9,,6-5,Anthony Morrow,Shooting Guard,210lb,3200000.0,2015.0,2014.0
14256,201571,121,D.J. Augustin,82,1964,258,647,0.399,83,246,0.337,178,205,0.868,20,141,161,353,49,3,145,93,777,782,2.43,0.34,2014-15,Oklahoma City Thunder,OKC,"November 10, 1987",4.0,41.3,38.1,86.3,807.0,14.2,9.8,1.9,41.9,49.7,2008,6-0,D.J. Augustin,Point Guard,183lb,3000000.0,2015.0,2014.0
14257,201142,148,Kevin Durant,27,913,238,467,0.51,64,159,0.403,146,171,0.854,16,162,178,110,24,25,74,40,686,695,1.49,0.32,2014-15,Oklahoma City Thunder,OKC,"September 29, 1988",4.1,49.3,38.1,88.3,849.0,25.2,27.0,7.1,141.7,54.2,2007,6-9,Kevin Durant,Power Forward and Small Forward and Shooting Guard,240lb,18995624.0,2015.0,2014.0
14258,203500,199,Steven Adams,70,1771,217,399,0.544,0,2,0.0,103,205,0.502,199,324,523,66,38,86,99,222,537,867,0.67,0.38,2014-15,Oklahoma City Thunder,OKC,"July 20, 1993",1.0,58.8,0.0,55.3,467.0,16.7,9.7,7.4,38.7,58.8,2013,7-0,Steven Adams,Center,265lb,2184960.0,2015.0,2014.0
14259,202713,219,Kyle Singler,80,1744,172,446,0.386,96,241,0.398,40,52,0.769,33,161,194,85,47,21,55,153,480,486,1.55,0.86,2014-15,Oklahoma City Thunder,OKC,"May 4, 1988",0.8,41.8,36.2,78.6,356.0,9.5,6.5,2.9,10.0,49.3,2011,6-8,Kyle Singler,Small Forward,228lb,1090000.0,2015.0,2014.0
14260,203087,296,Jeremy Lamb,47,633,104,250,0.416,38,111,0.342,49,55,0.891,8,99,107,44,21,6,27,52,295,294,1.63,0.78,2014-15,Oklahoma City Thunder,OKC,"May 30, 1992",1.5,44.3,33.9,85.3,435.0,16.1,10.2,3.7,20.8,50.2,2012,6-5,Jeremy Lamb,Small Forward and Shooting Guard,185lb,2202000.0,2015.0,2014.0
14261,2555,305,Nick Collison,66,1101,106,253,0.419,16,60,0.267,45,65,0.692,90,160,250,90,35,25,45,156,273,461,2.0,0.78,2014-15,Oklahoma City Thunder,OKC,"October 26, 1980",1.0,53.4,20.8,72.3,910.0,13.2,5.9,5.2,44.5,53.6,2003,6-10,Nick Collison,Power Forward and Center,255lb,2242003.0,2015.0,2014.0
14262,203460,326,Andre Roberson,67,1286,92,201,0.458,21,85,0.247,23,48,0.479,60,195,255,70,53,29,46,141,228,455,1.52,1.15,2014-15,Oklahoma City Thunder,OKC,"December 4, 1991",0.9,48.2,25.7,46.7,295.0,9.8,4.6,4.0,12.7,52.8,2013,6-7,Andre Roberson,Shooting Guard and Small Forward,210lb,1160880.0,2015.0,2014.0
14263,203956,339,Mitch McGary,32,485,88,165,0.533,0,2,0.0,25,40,0.625,53,112,165,14,16,16,31,72,201,289,0.45,0.52,2014-15,Oklahoma City Thunder,OKC,"June 6, 1992",0.3,52.7,0.0,58.0,52.0,15.4,4.4,3.5,1.3,52.7,2014,6-10,Mitch McGary,Power Forward,255lb,1400040.0,2015.0,2014.0
14264,203103,350,Perry Jones III,43,631,73,184,0.397,14,60,0.233,24,37,0.649,6,70,76,18,17,8,24,50,184,155,0.75,0.71,2014-15,Oklahoma City Thunder,OKC,,,,,,,,,,,,,,,,,,,
14265,2742,375,Sebastian Telfair,16,327,46,125,0.368,18,60,0.3,24,34,0.706,2,28,30,45,10,0,18,29,134,112,2.5,0.56,2014-15,Oklahoma City Thunder,OKC,"June 9, 1985",3.5,39.0,31.9,77.7,564.0,10.8,7.4,1.6,5.0,43.6,2004,6-0,Sebastian Telfair,Point Guard,165lb,915243.0,2015.0,2014.0
14266,200779,410,Steve Novak,35,197,22,56,0.393,19,48,0.396,0,2,0.0,2,20,22,11,0,2,5,23,63,57,2.2,0.0,2014-15,Oklahoma City Thunder,OKC,"June 13, 1983",0.3,43.7,43.0,87.7,467.0,12.7,4.7,1.3,14.5,60.5,2006,6-10,Steve Novak,Power Forward and Small Forward,225lb,3445946.0,2015.0,2014.0
14267,201142,3,Kevin Durant,72,2578,698,1381,0.505,186,481,0.387,447,498,0.898,45,544,589,361,69,85,250,137,2029,2149,1.44,0.28,2015-16,Oklahoma City Thunder,OKC,"September 29, 1988",4.1,49.3,38.1,88.3,849.0,25.2,27.0,7.1,141.7,54.2,2007,6-9,Kevin Durant,Power Forward and Small Forward and Shooting Guard,240lb,20158622.0,2016.0,2015.0
14268,201566,6,Russell Westbrook,80,2750,656,1444,0.454,101,341,0.296,465,573,0.812,145,481,626,834,163,20,342,200,1878,2283,2.44,0.48,2015-16,Oklahoma City Thunder,OKC,"November 12, 1988",8.4,43.4,30.8,80.1,821.0,23.7,23.0,7.0,96.9,46.5,2008,6-3,Russell Westbrook,Point Guard,200lb,16744218.0,2016.0,2015.0
14269,202683,66,Enes Kanter,82,1721,414,719,0.576,10,21,0.476,200,251,0.797,249,415,664,33,26,33,115,166,1038,1323,0.29,0.23,2015-16,Oklahoma City Thunder,OKC,"May 20, 1992",0.8,54.1,29.4,78.0,583.0,20.6,11.9,7.6,39.6,54.5,2011,6-11,Enes Kanter,Center,250lb,16400000.0,2016.0,2015.0
14270,201586,79,Serge Ibaka,78,2500,416,869,0.479,60,184,0.326,91,121,0.752,141,392,533,66,38,148,108,211,983,1177,0.61,0.35,2015-16,Oklahoma City Thunder,OKC,"September 18, 1989",0.7,51.4,35.7,76.1,753.0,17.2,12.3,7.3,63.9,54.5,2008,6-10,Serge Ibaka,Power Forward and Center,235lb,12350000.0,2016.0,2015.0
14271,203079,130,Dion Waiters,78,2152,282,706,0.399,86,240,0.358,112,157,0.713,36,166,202,154,81,15,120,143,762,625,1.28,0.68,2015-16,Oklahoma City Thunder,OKC,"December 10, 1991",2.8,41.2,34.7,69.2,409.0,12.0,13.2,2.7,8.7,46.8,2012,6-4,Dion Waiters,Shooting Guard,215lb,5138430.0,2016.0,2015.0
14272,203500,159,Steven Adams,80,2014,261,426,0.613,0,0,0.0,114,196,0.582,219,314,533,62,42,89,84,223,636,1031,0.74,0.5,2015-16,Oklahoma City Thunder,OKC,"July 20, 1993",1.0,58.8,0.0,55.3,467.0,16.7,9.7,7.4,38.7,58.8,2013,7-0,Steven Adams,Center,265lb,2279040.0,2016.0,2015.0
14273,200751,226,Randy Foye,81,1642,169,482,0.351,75,250,0.3,61,74,0.824,24,132,156,161,39,29,86,131,474,447,1.87,0.45,2015-16,Oklahoma City Thunder,OKC,"September 24, 1983",2.8,40.1,36.6,85.2,752.0,12.0,10.3,2.2,23.5,48.2,2006,6-4,Randy Foye,Point Guard and Shooting Guard,213lb,3270000.0,2016.0,2015.0
14274,201627,259,Anthony Morrow,68,926,136,333,0.408,79,204,0.387,29,39,0.744,10,52,62,24,22,5,17,64,380,269,1.41,1.29,2015-16,Oklahoma City Thunder,OKC,"September 27, 1985",0.9,44.7,41.7,88.0,564.0,13.2,9.4,2.2,23.2,53.9,,6-5,Anthony Morrow,Shooting Guard,210lb,3344000.0,2016.0,2015.0
14275,203460,278,Andre Roberson,70,1553,136,274,0.496,32,103,0.311,33,54,0.611,79,172,251,47,53,42,35,133,337,536,1.34,1.51,2015-16,Oklahoma City Thunder,OKC,"December 4, 1991",0.9,48.2,25.7,46.7,295.0,9.8,4.6,4.0,12.7,52.8,2013,6-7,Andre Roberson,Shooting Guard and Small Forward,210lb,1210800.0,2016.0,2015.0
14276,1626166,307,Cameron Payne,57,698,114,278,0.41,36,111,0.324,19,24,0.792,9,76,85,108,36,6,44,80,283,305,2.46,0.82,2015-16,Oklahoma City Thunder,OKC,"August 8, 1994",2.5,39.7,33.1,77.5,153.0,11.4,6.0,1.8,2.2,46.5,2015,6-3,Cameron Payne,Point Guard,190lb,2021520.0,2016.0,2015.0
14277,202713,323,Kyle Singler,68,977,86,221,0.389,30,97,0.309,29,44,0.659,50,91,141,24,30,9,32,120,231,253,0.75,0.94,2015-16,Oklahoma City Thunder,OKC,"May 4, 1988",0.8,41.8,36.2,78.6,356.0,9.5,6.5,2.9,10.0,49.3,2011,6-8,Kyle Singler,Small Forward,228lb,5000000.0,2016.0,2015.0
14278,2555,372,Nick Collison,59,699,50,109,0.459,0,2,0.0,23,33,0.697,68,103,171,52,15,16,50,107,123,258,1.04,0.3,2015-16,Oklahoma City Thunder,OKC,"October 26, 1980",1.0,53.4,20.8,72.3,910.0,13.2,5.9,5.2,44.5,53.6,2003,6-10,Nick Collison,Power Forward and Center,255lb,3750000.0,2016.0,2015.0
14279,203956,434,Mitch McGary,20,72,11,23,0.478,0,4,0.0,4,10,0.4,4,14,18,3,1,2,7,10,26,25,0.43,0.14,2015-16,Oklahoma City Thunder,OKC,"June 6, 1992",0.3,52.7,0.0,58.0,52.0,15.4,4.4,3.5,1.3,52.7,2014,6-10,Mitch McGary,Power Forward,255lb,1463040.0,2016.0,2015.0
14280,203962,450,Josh Huestis,5,55,5,12,0.417,4,6,0.667,0,4,0.0,2,8,10,0,1,2,3,3,14,13,0.0,0.33,2015-16,Oklahoma City Thunder,OKC,"December 19, 1991",0.3,34.6,31.2,24.0,76.0,6.0,2.5,2.4,0.7,44.1,2014,6-7,Josh Huestis,Power Forward,230lb,1140240.0,2016.0,2015.0
14281,1737,459,Nazr Mohammed,5,19,3,5,0.6,0,0,0.0,2,2,1.0,1,3,4,0,0,0,3,4,8,7,0.0,0.0,2015-16,Oklahoma City Thunder,OKC,"September 5, 1977",0.4,48.6,0.0,64.0,1005.0,15.0,5.8,4.7,34.3,48.6,1998,6-10,Nazr Mohammed,Center,221lb,352750.0,2016.0,2015.0
14282,201566,1,Russell Westbrook,81,2802,824,1941,0.425,200,583,0.343,710,840,0.845,137,727,864,840,132,31,438,190,2558,2740,1.92,0.3,2016-17,Oklahoma City Thunder,OKC,"November 12, 1988",8.4,43.4,30.8,80.1,821.0,23.7,23.0,7.0,96.9,46.5,2008,6-3,Russell Westbrook,Point Guard,200lb,26540100.0,2017.0,2016.0
14283,203506,64,Victor Oladipo,67,2223,412,932,0.442,127,352,0.361,116,154,0.753,39,252,291,176,78,21,119,155,1067,956,1.48,0.66,2016-17,Oklahoma City Thunder,OKC,"May 4, 1992",4.0,44.3,35.2,79.3,402.0,16.7,17.5,4.6,24.2,49.5,2013,6-4,Victor Oladipo,Shooting Guard and Point Guard,210lb,6552960.0,2017.0,2016.0
14284,202683,69,Enes Kanter,72,1533,402,737,0.545,5,38,0.132,224,285,0.786,195,287,482,67,32,38,123,154,1033,1133,0.55,0.26,2016-17,Oklahoma City Thunder,OKC,"May 20, 1992",0.8,54.1,29.4,78.0,583.0,20.6,11.9,7.6,39.6,54.5,2011,6-11,Enes Kanter,Center,250lb,17145838.0,2017.0,2016.0
14285,203500,90,Steven Adams,80,2389,374,655,0.571,0,1,0.0,157,257,0.611,281,332,613,86,89,78,146,195,905,1244,0.59,0.61,2016-17,Oklahoma City Thunder,OKC,"July 20, 1993",1.0,58.8,0.0,55.3,467.0,16.7,9.7,7.4,38.7,58.8,2013,7-0,Steven Adams,Center,265lb,3140517.0,2017.0,2016.0
14286,201959,103,Taj Gibson,78,1989,365,709,0.515,3,13,0.231,113,158,0.715,158,327,485,73,41,65,105,163,846,1016,0.7,0.39,2016-17,Oklahoma City Thunder,OKC,"June 24, 1985",1.0,51.2,21.2,70.9,737.0,15.5,9.8,6.4,49.8,51.4,2009,6-9,Taj Gibson,Power Forward,232lb,8950000.0,2017.0,2016.0
14287,203926,172,Doug McDermott,66,1508,222,497,0.447,77,208,0.37,71,84,0.845,20,159,179,58,13,5,38,79,592,521,1.53,0.34,2016-17,Oklahoma City Thunder,OKC,"January 3, 1992",0.8,45.9,40.4,82.5,341.0,10.7,7.8,2.1,10.6,54.5,2014,6-8,Doug McDermott,Small Forward,225lb,2483040.0,2017.0,2016.0
14288,203460,205,Andre Roberson,79,2376,215,463,0.464,45,184,0.245,47,111,0.423,98,305,403,79,94,79,51,204,522,814,1.55,1.84,2016-17,Oklahoma City Thunder,OKC,"December 4, 1991",0.9,48.2,25.7,46.7,295.0,9.8,4.6,4.0,12.7,52.8,2013,6-7,Andre Roberson,Shooting Guard and Small Forward,210lb,2183072.0,2017.0,2016.0
14289,1627734,221,Domantas Sabonis,81,1631,192,481,0.399,51,159,0.321,44,67,0.657,46,242,288,82,39,32,83,200,479,525,0.99,0.47,2016-17,Oklahoma City Thunder,OKC,"May 3, 1996",1.9,51.3,34.3,72.2,229.0,15.8,10.4,6.8,13.1,53.3,2016,6-11,Domantas Sabonis,Center and Power Forward,240lb,2440200.0,2017.0,2016.0
14290,203924,239,Jerami Grant,80,1531,152,328,0.463,43,116,0.371,90,147,0.612,38,167,205,46,33,79,44,149,437,523,1.05,0.75,2016-17,Oklahoma City Thunder,OKC,"March 12, 1994",1.0,46.1,33.4,65.4,383.0,12.6,8.8,3.9,18.2,51.5,2014,6-9,Jerami Grant,Small Forward and Power Forward,220lb,980431.0,2017.0,2016.0
14291,203518,260,Alex Abrines,68,1055,134,341,0.393,94,247,0.381,44,49,0.898,18,68,86,40,37,8,33,114,406,332,1.21,1.12,2016-17,Oklahoma City Thunder,OKC,"August 1, 1993",0.5,38.7,36.8,88.0,174.0,8.8,5.3,1.4,5.0,52.5,2013,6-6,Alex Abrines,Shooting Guard,200lb,5994764.0,2017.0,2016.0
14292,203902,345,Semaj Christon,64,973,77,223,0.345,12,63,0.19,17,31,0.548,19,68,87,130,28,7,43,79,183,232,3.02,0.65,2016-17,Oklahoma City Thunder,OKC,"November 1, 1992",2.0,34.5,19.0,54.8,64.0,5.7,2.9,1.4,0.1,37.2,2014,6-3,Semaj Christon,Point Guard,190lb,543471.0,2017.0,2016.0
14293,202713,395,Kyle Singler,32,385,34,83,0.41,7,37,0.189,13,17,0.765,8,40,48,9,7,5,11,29,88,93,0.82,0.64,2016-17,Oklahoma City Thunder,OKC,"May 4, 1988",0.8,41.8,36.2,78.6,356.0,9.5,6.5,2.9,10.0,49.3,2011,6-8,Kyle Singler,Small Forward,228lb,4837500.0,2017.0,2016.0
14294,202708,422,Norris Cole,13,125,16,52,0.308,3,13,0.231,8,10,0.8,0,11,11,14,8,0,7,18,43,31,2.0,1.14,2016-17,Oklahoma City Thunder,OKC,"October 13, 1988",2.7,40.7,32.4,74.3,360.0,9.2,7.0,2.0,3.0,44.9,2011,6-2,Norris Cole,Point Guard,175lb,247991.0,2017.0,2016.0
14295,2555,433,Nick Collison,20,128,14,23,0.609,0,1,0.0,5,8,0.625,9,22,31,12,2,2,4,17,33,64,3.0,0.5,2016-17,Oklahoma City Thunder,OKC,"October 26, 1980",1.0,53.4,20.8,72.3,910.0,13.2,5.9,5.2,44.5,53.6,2003,6-10,Nick Collison,Power Forward and Center,255lb,3750000.0,2017.0,2016.0
14296,203962,451,Josh Huestis,2,31,6,11,0.545,2,4,0.5,0,1,0.0,4,5,9,3,0,3,0,0,14,23,0.0,0.0,2016-17,Oklahoma City Thunder,OKC,"December 19, 1991",0.3,34.6,31.2,24.0,76.0,6.0,2.5,2.4,0.7,44.1,2014,6-7,Josh Huestis,Power Forward,230lb,1191480.0,2017.0,2016.0
14297,201566,4,Russell Westbrook,80,2914,757,1687,0.449,97,326,0.298,417,566,0.737,152,652,804,820,147,20,381,200,2028,2359,2.15,0.39,2017-18,Oklahoma City Thunder,OKC,"November 12, 1988",8.4,43.4,30.8,80.1,821.0,23.7,23.0,7.0,96.9,46.5,2008,6-3,Russell Westbrook,Point Guard,200lb,28530608.0,2018.0,2017.0
14298,202331,15,Paul George,79,2891,576,1340,0.43,244,609,0.401,338,411,0.822,72,375,447,263,161,39,212,233,1734,1595,1.24,0.76,2017-18,Oklahoma City Thunder,OKC,"May 2, 1990",3.3,43.3,37.8,84.4,604.0,19.2,19.8,6.4,65.2,50.9,2010,6-9,Paul George,Small Forward and Shooting Guard,220lb,19508958.0,2018.0,2017.0
14299,2546,40,Carmelo Anthony,78,2501,472,1168,0.404,169,474,0.357,148,193,0.767,67,386,453,103,47,49,99,197,1261,1073,1.04,0.48,2017-18,Oklahoma City Thunder,OKC,"May 29, 1984",3.0,44.9,34.7,81.1,1064.0,20.3,24.0,6.5,101.0,48.2,2003,6-8,Carmelo Anthony,Small Forward and Power Forward,240lb,26243760.0,2018.0,2017.0
14300,203500,59,Steven Adams,76,2487,448,712,0.629,0,2,0.0,160,286,0.559,384,301,685,88,92,78,128,215,1056,1481,0.69,0.72,2017-18,Oklahoma City Thunder,OKC,"July 20, 1993",1.0,58.8,0.0,55.3,467.0,16.7,9.7,7.4,38.7,58.8,2013,7-0,Steven Adams,Center,265lb,22471910.0,2018.0,2017.0
14301,203924,158,Jerami Grant,81,1647,244,456,0.535,32,110,0.291,162,240,0.675,86,233,319,57,31,77,54,155,682,822,1.06,0.57,2017-18,Oklahoma City Thunder,OKC,"March 12, 1994",1.0,46.1,33.4,65.4,383.0,12.6,8.8,3.9,18.2,51.5,2014,6-9,Jerami Grant,Small Forward and Power Forward,220lb,1524305.0,2018.0,2017.0
14302,101109,193,Raymond Felton,82,1365,224,552,0.406,81,230,0.352,36,44,0.818,25,131,156,203,49,16,76,91,565,577,2.67,0.65,2017-18,Oklahoma City Thunder,OKC,"June 26, 1984",5.2,41.2,32.9,79.0,971.0,13.8,11.2,3.0,40.2,45.9,2005,6-1,Raymond Felton,Point Guard and Shooting Guard,205lb,1471382.0,2018.0,2017.0
14303,201147,267,Corey Brewer,72,1209,142,316,0.449,31,110,0.282,65,90,0.722,43,111,154,65,79,14,49,139,380,444,1.33,1.61,2017-18,Oklahoma City Thunder,OKC,"March 5, 1986",1.5,42.5,28.4,71.3,814.0,11.8,8.7,2.8,22.5,46.5,2007,6-9,Corey Brewer,Shooting Guard and Small Forward,186lb,340829.0,2018.0,2017.0
14304,203518,274,Alex Abrines,75,1134,115,291,0.395,84,221,0.38,39,46,0.848,26,88,114,28,38,8,25,124,353,333,1.12,1.52,2017-18,Oklahoma City Thunder,OKC,"August 1, 1993",0.5,38.7,36.8,88.0,174.0,8.8,5.3,1.4,5.0,52.5,2013,6-6,Alex Abrines,Shooting Guard,200lb,5725000.0,2018.0,2017.0
14305,202335,284,Patrick Patterson,82,1270,106,266,0.398,66,171,0.386,40,46,0.87,32,161,193,57,48,23,33,87,318,440,1.73,1.46,2017-18,Oklahoma City Thunder,OKC,"March 14, 1989",1.1,45.0,36.7,74.9,622.0,12.6,6.9,4.1,28.7,51.9,2010,6-9,Patrick Patterson,Power Forward,230lb,5192000.0,2018.0,2017.0
14306,203460,341,Andre Roberson,39,1037,87,162,0.537,8,36,0.222,12,38,0.316,75,110,185,46,45,35,30,89,194,374,1.53,1.5,2017-18,Oklahoma City Thunder,OKC,"December 4, 1991",0.9,48.2,25.7,46.7,295.0,9.8,4.6,4.0,12.7,52.8,2013,6-7,Andre Roberson,Shooting Guard and Small Forward,210lb,9259259.0,2018.0,2017.0
14307,1628390,342,Terrance Ferguson,61,763,70,169,0.414,40,120,0.333,9,10,0.9,19,28,47,19,24,10,11,83,189,178,1.73,2.18,2017-18,Oklahoma City Thunder,OKC,"May 17, 1998",0.7,42.5,35.6,75.4,135.0,6.7,5.2,1.4,4.0,54.7,2017,6-7,Terrance Ferguson,Shooting Guard,190lb,1785000.0,2018.0,2017.0
14308,203477,354,Isaiah Canaan,20,422,52,137,0.38,22,66,0.333,46,51,0.902,6,39,45,76,16,1,29,36,172,191,2.62,0.55,2017-18,Oklahoma City Thunder,OKC,,,,,,,,,,,,,,,,,,,
14309,203962,362,Josh Huestis,69,982,60,182,0.33,33,115,0.287,6,20,0.3,42,119,161,20,15,43,26,82,159,236,0.77,0.58,2017-18,Oklahoma City Thunder,OKC,"December 19, 1991",0.3,34.6,31.2,24.0,76.0,6.0,2.5,2.4,0.7,44.1,2014,6-7,Josh Huestis,Power Forward,230lb,1471382.0,2018.0,2017.0
14310,1626177,426,Dakari Johnson,31,161,22,39,0.564,0,0,0.0,11,20,0.55,16,18,34,8,6,8,3,27,55,82,2.67,2.0,2017-18,Oklahoma City Thunder,OKC,"September 22, 1995",0.3,56.4,-,55.0,31.0,16.4,1.8,1.1,0.6,56.4,2015,7-0,Dakari Johnson,Center,255lb,815615.0,2018.0,2017.0
14311,2555,451,Nick Collison,15,75,13,19,0.684,0,0,0.0,5,13,0.385,7,13,20,4,0,0,7,7,31,34,0.57,0.0,2017-18,Oklahoma City Thunder,OKC,"October 26, 1980",1.0,53.4,20.8,72.3,910.0,13.2,5.9,5.2,44.5,53.6,2003,6-10,Nick Collison,Power Forward and Center,255lb,2328652.0,2018.0,2017.0
14312,202713,462,Kyle Singler,12,59,7,21,0.333,2,5,0.4,7,13,0.538,1,9,10,2,1,0,3,4,23,13,0.67,0.33,2017-18,Oklahoma City Thunder,OKC,"May 4, 1988",0.8,41.8,36.2,78.6,356.0,9.5,6.5,2.9,10.0,49.3,2011,6-8,Kyle Singler,Small Forward,228lb,4666500.0,2018.0,2017.0
14313,1627772,489,Daniel Hamilton,6,28,5,11,0.455,2,5,0.4,0,0,0.0,0,5,5,8,1,0,2,2,12,18,4.0,0.5,2017-18,Oklahoma City Thunder,OKC,,,,,,,,,,,,,,,,,,,
14314,1628408,518,PJ Dozier,2,3,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,1,2,1,0.0,0.0,2017-18,Oklahoma City Thunder,OKC,,,,,,,,,,,,,,,,,,,
14315,101114,12,Deron Williams,78,2842,495,1124,0.44,169,447,0.378,317,369,0.859,29,203,232,604,75,30,218,194,1476,1518,2.77,0.34,2012-13,Brooklyn Nets,BKN,"June 26, 1984",8.1,44.5,35.7,82.2,845.0,18.2,16.3,3.1,77.3,49.8,2005,6-3,Deron Williams,Point Guard,200lb,17177795.0,2013.0,2012.0
14316,201572,18,Brook Lopez,74,2253,570,1094,0.521,0,1,0.0,297,392,0.758,208,304,512,70,33,154,131,152,1437,1456,0.53,0.25,2012-13,Brooklyn Nets,BKN,"April 1, 1988",1.5,49.8,34.7,79.1,717.0,19.9,17.3,6.5,60.1,52.1,2008,7-0,Brook Lopez,Center,270lb,13668750.0,2013.0,2012.0
14317,2207,44,Joe Johnson,72,2642,445,1052,0.423,148,395,0.375,132,161,0.82,53,165,218,253,49,14,123,99,1170,945,2.06,0.4,2012-13,Brooklyn Nets,BKN,"June 29, 1981",3.9,44.1,37.1,80.2,1276.0,15.4,16.0,4.0,82.8,49.7,2001,6-7,Joe Johnson,Shooting Guard and Small Forward,240lb,19752645.0,2013.0,2012.0
14318,101154,104,Andray Blatche,82,1555,346,676,0.512,3,22,0.136,148,216,0.685,161,256,417,85,86,54,123,163,843,964,0.69,0.7,2012-13,Brooklyn Nets,BKN,"August 22, 1986",1.4,46.7,23.7,72.5,564.0,16.8,10.1,5.4,19.2,47.2,2005,6-11,Andray Blatche,Center and Power Forward,235lb,1146337.0,2013.0,2012.0
14319,201228,190,C.J. Watson,80,1521,192,459,0.418,88,214,0.411,71,91,0.78,38,107,145,161,66,12,69,123,543,571,2.33,0.96,2012-13,Brooklyn Nets,BKN,,,,,,,,,,,,,,,,,,,
14320,2222,195,Gerald Wallace,69,2076,182,458,0.397,46,163,0.282,121,190,0.637,69,250,319,181,97,46,110,118,531,719,1.65,0.88,2012-13,Brooklyn Nets,BKN,"July 23, 1982",2.1,46.9,31.2,70.9,832.0,16.3,11.9,5.8,59.7,49.6,2001,6-7,Gerald Wallace,Small Forward and Power Forward,215lb,9682435.0,2013.0,2012.0
14321,202705,235,MarShon Brooks,73,912,155,335,0.463,15,55,0.273,69,94,0.734,32,72,104,76,34,16,69,93,394,350,1.1,0.49,2012-13,Brooklyn Nets,BKN,"January 26, 1989",1.4,44.7,34.5,75.1,200.0,13.9,8.0,2.1,3.3,48.7,2011,6-5,MarShon Brooks,Shooting Guard,200lb,1193280.0,2013.0,2012.0
14322,2743,246,Kris Humphries,65,1191,139,310,0.448,0,2,0.0,97,123,0.789,126,239,365,32,16,33,57,127,375,567,0.56,0.28,2012-13,Brooklyn Nets,BKN,"February 6, 1985",0.7,46.3,29.3,70.0,800.0,15.4,6.7,5.4,30.3,46.9,2004,6-9,Kris Humphries,Small Forward and Power Forward,235lb,12000000.0,2013.0,2012.0
14323,2501,251,Reggie Evans,80,1967,125,261,0.479,0,0,0.0,113,222,0.509,260,628,888,43,74,13,111,199,363,1025,0.39,0.67,2012-13,Brooklyn Nets,BKN,"May 18, 1980",0.6,46.5,9.1,52.8,809.0,11.7,4.1,7.1,27.1,46.6,,6-8,Reggie Evans,Power Forward,245lb,1622617.0,2013.0,2012.0
14324,2586,269,Keith Bogans,74,1408,108,284,0.38,84,245,0.343,11,17,0.647,16,104,120,76,28,4,49,108,311,308,1.55,0.57,2012-13,Brooklyn Nets,BKN,"May 12, 1980",1.3,39.4,35.3,71.6,671.0,9.6,6.3,2.7,20.4,48.9,2003,6-5,Keith Bogans,Small Forward and Shooting Guard,215lb,1229225.0,2013.0,2012.0
14325,203141,322,Mirza Teletovic,53,499,71,185,0.384,37,108,0.343,9,11,0.818,33,62,95,23,13,8,20,53,188,191,1.15,0.65,2012-13,Brooklyn Nets,BKN,"September 18, 1985",0.8,40.6,37.1,75.5,324.0,13.0,8.1,3.2,8.8,52.4,,6-9,Mirza Teletovic,Small Forward and Power Forward,242lb,3090000.0,2013.0,2012.0
14326,711,327,Jerry Stackhouse,37,544,66,172,0.384,30,89,0.337,20,23,0.87,5,28,33,35,7,4,24,31,182,128,1.46,0.29,2012-13,Brooklyn Nets,BKN,"November 5, 1974",3.3,40.9,30.9,82.2,970.0,16.5,16.9,3.2,52.4,44.6,1995,6-6,Jerry Stackhouse,Shooting Guard and Small Forward,218lb,1352181.0,2013.0,2012.0
14327,203116,389,Tyshawn Taylor,38,221,32,87,0.368,6,13,0.462,15,27,0.556,2,16,18,21,13,0,25,25,85,45,0.84,0.52,2012-13,Brooklyn Nets,BKN,"April 12, 1990",0.9,35.4,36.0,68.4,61.0,5.8,2.9,0.5,-0.9,37.9,2012,6-3,Tyshawn Taylor,Point Guard,185lb,473604.0,2013.0,2012.0
14328,203129,423,Tornike Shengelia,19,93,10,23,0.435,1,2,0.5,9,16,0.563,9,14,23,3,3,1,11,11,30,29,0.27,0.27,2012-13,Brooklyn Nets,BKN,,,,,,,,,,,,,,,,,,,
